ID,NAME,X,Y
3538712687,恒源祥家纺,107.18666749999999865,27.68323889999999921
4616729491,鸭溪收费站,106.66766230000000348,27.59004919999999927
4615973139,敖溪镇,107.61828509999999426,27.52533710000000156
4598423879,水地沟,105.66323459999999557,28.38755629999999996
4598423878,李家嘴,105.67045389999999827,28.35579840000000118
6792807447,鸭溪收费站,106.66750620000000538,27.59004159999999928
4625133764,团溪镇,107.12855519999999387,27.47018699999999924
4618104572,花山苗族乡,107.50683050000000662,27.34631059999999891
4618104571,构皮滩镇,107.57040689999999472,27.32774380000000036
3538669224,贵人鸟体育,107.18608810000000631,27.68554549999999992
7031560328,Swallow,Rock,Tourist,Bus,Stop,105.74077210000000093,28.42953370000000035
7031566934,Beauty,Comb,Waterfall,105.7407374999999945,28.36849060000000122
4625320837,深溪收费站,106.90005159999999762,27.71365709999999893
3538669232,蜀州百货,虾子店,107.18524639999999692,27.68418490000000176
3538669231,奥欣服饰超市,107.18507649999999387,27.68449680000000157
3538669230,天天商务酒店,107.18496500000000538,27.68459550000000036
3538669225,爱奴娇,107.18601370000000372,27.68489990000000134
4432242975,中国农业银行,ABC,106.82732849999999303,27.53891720000000021
4432242974,贵州农村信用合作社,RCC,106.82681080000000406,27.5384391000000015
4432242973,遵义李忠医院,106.82690200000000402,27.53801340000000053
4432242972,中国邮政储蓄银行,PSBC,106.82870920000000581,27.53645930000000064
4432243509,中国邮政储蓄银行,PSBC,106.82987919999999349,27.54030300000000153
4432243508,中国农业银行,ABC,106.82972979999999552,27.53990960000000143
4432242986,中国建设银行,CCB,106.82669900000000496,27.54010419999999826
4432242985,中国移动,China,Mobile,106.82660090000000253,27.54020360000000167
4432243517,遵义县利民医院,106.82992590000000632,27.5415245000000013
4432243512,新华书店,Xinhua,Bookstore,106.8298699000000056,27.53907309999999953
4432243511,遵义阳光医院,106.8301081000000039,27.53979779999999877
4432243510,南白工商局,106.83018280000000289,27.53995099999999852
4432243526,中国邮政,China,Post,106.82816540000000316,27.5421042000000007
4432243525,中国移动,China,Mobile,106.82831480000000113,27.54202139999999943
4432243519,播州区南白镇南白社区万寿北街社区卫生服务站,106.83092530000000409,27.54169010000000029
4432243518,中国建设银行,CCB,106.830841300000003,27.54140029999999939
4403132188,中国邮政,China,Post,106.91564280000000053,27.67760609999999843
4403132187,中国银行,Bank,of,China,106.91569180000000472,27.67767639999999929
4403132186,贵州银行,Bank,of,Guizhou,106.91597910000000127,27.67742129999999889
4241685052,白家渡,106.72697139999999649,27.42239999999999966
4404593554,中国石化,Sinopec,106.9210278000000045,27.75876510000000152
4403233602,巷口镇卫生院,106.83195100000000366,27.67681609999999992
4403132790,遵义时珍医院,106.91584129999999675,27.67606960000000171
4403132789,中国建设银行,CCB,106.91434920000000375,27.67594360000000009
4405303240,中国石化,Sinopec,106.74272899999999709,27.51347120000000146
4404593541,三力石化,Petro,Sanli,106.91879810000000361,27.75625949999999875
4404593720,贵州银行,Bank,of,Guizhou,106.92891799999999591,27.75306319999999971
4403233603,巷口客运站,106.83428990000000169,27.67614149999999995
4432242971,中国工商银行,ICBC,106.82807099999999423,27.53591180000000094
4405303262,播州区石板镇客运站,106.74584079999999631,27.51145199999999846
4405303246,石板镇中心学校,106.74474399999999719,27.51121159999999932
4405303245,石板镇,106.74324149999999634,27.51278659999999832
4536064400,德邦物流,Deppon,106.8472370000000069,27.58217929999999996
4536064389,韵达快递,Yunda,Express,106.84450040000000115,27.58022970000000029
4536059675,中国农业银行,ABC,106.84568360000000098,27.57803589999999971
4498446274,韩家湾,106.76699999999999591,27.58389999999999986
4536064473,中国银行,Bank,of,China,106.85141550000000166,27.58999100000000126
4536064456,中国工商银行,ICBC,106.85042300000000637,27.59063360000000031
4536064455,世嘉酒店,106.84972569999999337,27.59108050000000034
4536064454,中国建设银行,CCB,106.84987590000000068,27.59061459999999855
4537061490,518快捷酒店,106.85603500000000565,27.58717890000000139
4536064472,贵州省农村信用社,106.85091289999999731,27.59033609999999825
4536064787,播州区第五十四中学,106.85648500000000638,27.59596120000000141
4536064471,贵州银行,106.85070770000000095,27.59111400000000103
4537297748,警官小区,卫生服务站,106.84718449999999734,27.57899989999999946
4537061489,中国移动,China,Mobile,106.85573800000000233,27.58744430000000136
4537297746,盛源酒店,Shengyuan,Hotel,106.84637759999999673,27.57801800000000014
4536064697,中国邮政,China,Post,106.85367390000000398,27.5866724000000012
4432243600,遵义协和医院,Zunyi,Union,Hospital,106.83418709999999408,27.55240669999999881
4432243596,中国工商银行,ICBC,106.83184529999999768,27.55040199999999828
4432243598,三力石化,Petro,Sanli,106.8341570000000047,27.55103550000000112
4432243527,中国邮政储蓄银行,PSBC,106.8279691999999983,27.54219120000000132
4432293793,贵州银行,Bank,of,Guizhou,106.83412699999999518,27.55457350000000005
4432243599,中国邮政,China,Post,106.83381140000000187,27.5516192999999987
4432243616,逸居酒店,106.83526299999999765,27.55344849999999823
4432243597,贵州省农村信用社,Guizhou,Rural,Credit,Union,106.8321301999999946,27.55017420000000072
4432293827,中国工商银行,ICBC,106.84108360000000459,27.57075409999999849
4432293780,戴尔电脑,Dell,106.83467389999999853,27.55346910000000094
4432293817,中国石化,Sinopec,106.83744439999999543,27.56357679999999988
4432243609,播州区疾病预防控制中心附属医院,106.83548249999999769,27.55398190000000014
4498446276,南白镇,106.82691560000000663,27.5348386000000005
4432293818,中国石化,Sinopec,106.83818440000000294,27.56332450000000023
4498446275,乐山镇,106.66911849999999617,27.64451250000000115
4432293816,中国平安人寿保险,Ping,An,Life,Insurance,of,China,106.83648499999999615,27.56080160000000134
3412648990,三力石化,106.91008379999999534,27.6709107000000003
5534411979,木桑沟,106.77500000000000568,28.18420000000000059
3412582160,红光希望小学,106.89326099999999542,27.6606482999999983
5534411976,梅子坪,106.56199999999999761,28.08470000000000155
3412649838,荣域,106.91434309999999641,27.67444529999999858
5534411981,聂家山,106.6629999999999967,28.10589999999999833
3412648962,德国马牌,Continental,106.90825990000000445,27.66752800000000079
5534411978,木盆,106.76999999999999602,28.23529999999999873
3412649869,龙门中学,106.91144640000000265,27.67644059999999939
5534411983,排沙坝,106.67600000000000193,28.13269999999999982
3412648991,瑞鑫快捷酒店,106.91319520000000409,27.67218390000000028
5534411980,木堰坝,106.60200000000000387,28.09629999999999939
3412649890,香山宾馆,106.9191710999999998,27.6840319000000008
5534411985,上教湾,106.64400000000000546,28.14460000000000051
3412649864,遵义市第十一中学分校,106.91446120000000519,27.67731470000000016
5534411982,牛皮湾,106.69499999999999318,28.12430000000000163
3412567614,天虹商住楼,106.89014960000000087,27.65206710000000001
5534411971,龙塘,106.55500000000000682,28.04329999999999856
3412566374,忠庄招待所,106.88608340000000396,27.64656439999999904
5534411968,梨村坝,106.72100000000000364,28.17749999999999844
3412567616,景山酒店,106.88777849999999603,27.6525041999999992
5534411973,毛寨,106.58199999999999363,28.03999999999999915
3412567613,三和宾馆,106.89203790000000538,27.65293189999999868
5534411970,龙孔,106.82599999999999341,28.22560000000000002
3412582148,利通超市,106.89790659999999889,27.65773090000000067
5534411975,梅子岗,106.71500000000000341,28.19089999999999918
3412567615,威尼斯广场,106.88733870000000081,27.65313139999999947
5534411972,螺蛳坝,106.48600000000000421,28.14489999999999981
3412582165,遵义市红花岗区检察院,106.89597539999999753,27.66104740000000106
5534411977,木艾,106.48499999999999943,28.11430000000000007
3412582139,红花岗区审计局,106.89189840000000231,27.65602990000000005
5534411974,马雀屋基,106.57899999999999352,28.13909999999999911
3910301734,S302/土城/遵义华润希望小镇,105.98519589999999369,28.28103799999999879
5534411995,小屋基,106.63899999999999579,28.0738999999999983
3412649922,苏宁电器,106.9236235999999991,27.6880221000000013
5534411992,湾里头,106.71800000000000352,28.08609999999999829
3930060659,明月寺,107.11645509999999604,28.85764380000000173
3924131770,齐心村,106.31984810000000152,28.18735639999999876
6781171010,Star,107.02824929999999881,27.72509910000000133
3910301747,S302/土城/遵义华润希望小镇,105.9900265999999931,28.27720310000000126
4071872903,分水乡政府,107.92154610000000048,28.87427680000000052
3930060658,两棚石,107.09797609999999679,28.87340980000000101
3930418960,三元,107.38518100000000288,29.02718520000000169
3929902880,大娄山,106.83972889999999722,27.99989040000000173
4336838523,长岗镇,106.42828950000000532,27.66769569999999945
3996421354,Yuqing,Toll,Gate,107.87848060000000316,27.21608189999999894
4241685053,文星山,106.72060559999999896,27.4465420999999985
3930060660,张柳台,107.09754399999999919,28.8831427000000005
3412649909,中国邮政储蓄银行,106.92155289999999468,27.68659699999999901
5534411987,石关,106.55299999999999727,28.07519999999999882
3412649889,遵义市丰乐小学,Zunyi,Fengle,Primary,School,106.91765839999999343,27.68044060000000073
5534411984,青杠咀,106.60299999999999443,28.06960000000000122
3412649915,国美电器遵义丁字口店,106.92242199999999741,27.68626450000000006
5534411989,桃子湾,106.78600000000000136,28.22030000000000172
3412649908,遵义市规划局,106.92103790000000174,27.68623600000000096
5534411986,石壁沟,106.81199999999999761,28.17490000000000094
3412649921,三星,106.92337679999999978,27.68773699999999849
5534411991,团箐,106.73900000000000432,28.10089999999999932
3412649914,建设银行,106.92193919999999707,27.68566600000000122
5534411988,松树堡,106.70000000000000284,28.10109999999999886
3412649923,苹果,106.9235914000000065,27.68781299999999845
5534411993,文岗咀,106.57500000000000284,28.08170000000000144
3412649920,汉庭快捷酒店,106.92363430000000335,27.6870244999999997
5534411990,田坝,106.58199999999999363,28.17970000000000041
3410699675,半岛酒店,106.8835990000000038,27.67194350000000114
5534411944,大屋基,106.51099999999999568,28.12890000000000157
3410699690,天泰食府,106.8833958000000024,27.67267800000000122
5534411945,滴水岩,106.8089999999999975,28.23699999999999832
3410699691,茅台羊肉食府,106.8833958000000024,27.67290129999999948
5534411946,东木岗,106.68200000000000216,28.09140000000000015
3410699692,福兴苑黑鱼馆,106.88344050000000607,27.67307050000000146
5534411947,方家沟,106.73699999999999477,28.19969999999999999
3410706793,渔轩酒楼,106.88348109999999735,27.67322890000000157
5534411948,蜂桶岗,106.56999999999999318,28.09990000000000165
3410706794,博雅居,106.88355430000000013,27.67344489999999979
5534411949,柑子坪,106.45799999999999841,28.09570000000000078
3410706795,海湾购物中心,106.8835990000000038,27.67362500000000125
5534411950,格庄坝,106.73099999999999454,28.21490000000000009
3410706796,桃溪河房地产开发有限公司,106.88371689999999603,27.67399939999999958
5534411951,河坝,106.73499999999999943,28.13660000000000139
3410651140,深山老腊,106.88097270000000094,27.66871030000000076
5534411936,陈家坝,106.74599999999999511,28.18769999999999953
3410699616,遵义市第五人民医院,106.8860463999999979,27.66925760000000167
5534411937,大锅厂,106.47799999999999443,28.12869999999999848
3410699643,渔水湾,106.88078570000000411,27.67038090000000139
5534411938,大河坝,106.5280000000000058,28.05890000000000128
3410699644,桃溪左岸,106.88026539999999898,27.67083459999999917
5534411939,大木丫,106.70699999999999363,28.17709999999999937
3410699645,桃溪寺邮政所,106.88019219999999621,27.67184990000000155
5534411940,大水塘,106.80200000000000671,28.22250000000000014
3410699646,中国农村信用合作社,106.8797694000000007,27.67159069999999943
5534411941,大树湾,106.70999999999999375,28.11530000000000129
3410699669,中国移动,106.87989129999999705,27.67198679999999911
5534411942,大土湾,106.65200000000000102,28.07229999999999848
3410699670,春生彼岸,106.88357059999999876,27.67125589999999846
5534411943,大湾,106.55800000000000693,28.05969999999999942
5534411962,拣银窝,106.7710000000000008,28.15459999999999852
3410992264,凯隆酒店,106.88423640000000603,27.64320560000000171
5534411963,近屋基,106.71999999999999886,28.12480000000000047
3410992261,速8宾馆,106.8835078999999979,27.64215480000000014
5534411964,九坝镇,106.76720419999999478,28.20063010000000148
3410992266,四季阳光精品酒店,106.88311099999999954,27.64457900000000024
5534411965,旧寨,106.55400000000000205,28.10389999999999944
3410992263,遵义亿豪酒店海尔大道分店,106.8841196999999994,27.64309390000000022
5534411966,滥坝子,106.78100000000000591,28.17330000000000112
3410992517,遵义市人民医院忠庄分院,106.88629240000000209,27.64483530000000044
5534411967,Lejing,106.5847219999999993,28.15666699999999878
3410992265,心里美超市,106.88420840000000567,27.64317660000000032
3412566375,遵义市公安局出入境服务大厅,106.88634089999999333,27.64300039999999825
3412566373,郎庭豪园,106.88587950000000149,27.64547149999999931
5534411969,黎丝坝,106.76200000000000045,28.1352000000000011
3410992272,中国邮政忠庄代办所,106.88502099999999473,27.64440120000000078
3410706797,贵州省燃气集团遵义市燃气公司,106.88316810000000601,27.67407499999999843
5534411952,何家湾,106.59399999999999409,28.08559999999999945
3410992218,花样年华,106.90151419999999405,27.66219419999999829
5534411953,核桃坝,106.63500000000000512,28.12099999999999866
5534411956,核桃树,106.53300000000000125,28.10500000000000043
5534411954,核桃坡,106.59799999999999898,28.05519999999999925
5534411957,后湾,106.53300000000000125,28.09100000000000108
5534411955,核桃树,106.61599999999999966,28.09219999999999828
5534411958,后窝,106.72499999999999432,28.14399999999999835
3410992252,忠庄客运站,106.88519379999999614,27.64212739999999968
5534411959,黄家院子,106.78600000000000136,28.20980000000000132
3410992224,遵义市红花岗区人民法院,106.89635110000000395,27.66148839999999964
5534411960,黄连,106.79999999999999716,28.18590000000000018
3410992262,小兰羊肉粉,106.88367139999999722,27.64241129999999913
5534411961,火石,106.49099999999999966,28.0771000000000015
3410992230,宇龙家具店,106.90171750000000372,27.66248219999999947
3410244341,遵义市高坪镇政府,106.90537100000000237,27.8205853999999988
3410244316,新房子,106.93132219999999677,27.8013237999999987
3410244339,中国石化,Sinopec,106.91621809999999471,27.80951539999999866
3410244314,余家湾,106.92698540000000662,27.79532860000000127
3410244342,高坪街道,106.90245280000000605,27.82105029999999957
3410244340,遵义市高坪派出所,106.90510279999999455,27.81916209999999978
3410244343,土坪塘,106.91667920000000436,27.81616349999999827
3410244338,中国石化,Sinopec,106.91558949999999584,27.80901390000000006
3410244418,龙井坎,106.91866939999999886,27.81555150000000154
5533779043,盘龙水,106.47723449999999445,28.16907889999999881
3410326365,大坡湾,106.74190600000000018,27.6034208999999997
5533838387,高滩子,106.57070120000000202,28.18841769999999869
3410330725,黄家寨,106.79291589999999701,27.70420340000000081
5533838388,杨教大土,106.53926370000000645,28.17842840000000137
3410330724,文星山,106.78628449999999361,27.70092869999999863
5533838389,杨家寨,106.55106349999999793,28.1596769000000009
3398190745,遵义六中,106.91260359999999707,27.66923339999999953
5533273344,玉坝,106.45699999999999363,28.21770000000000067
3398190653,博源水果批发市场,106.90376620000000685,27.66206460000000078
5533273341,棉沟,106.44899999999999807,28.19940000000000069
3398257332,桃溪寺,106.88112040000000036,27.66958729999999989
5533273346,芋头土,106.44317309999999566,28.22676009999999991
3398190655,遵义市红花岗区南岭村卫生室,106.90413429999999551,27.66153489999999948
5533273343,小沟上,106.46800000000000352,28.23629999999999995
3409118970,遵义市汇川区董公寺镇人民政府,106.92076260000000332,27.76843720000000104
3398190770,中国邮政,106.91973230000000683,27.66620269999999948
3398257334,幸福村,106.88017890000000421,27.67134259999999912
5533273345,余黔坝,106.44199999999999307,28.24820000000000064
3410244333,青坡塘,106.92001510000000053,27.81045900000000159
3410243786,寺禄宫,106.9227089000000035,27.7894085000000004
3410244315,联丰村,106.92366339999999525,27.79761710000000008
3398257333,桃溪寺,106.88150969999999518,27.66896039999999957
3410612749,遵义市公安局机场分局,107.2498250000000013,27.80247460000000004
5534023436,玉坪庄,106.59000000000000341,28.20820000000000149
5534185888,双龙乡,106.564791299999996,28.32101709999999883
3410612508,太阳山,107.07490610000000686,27.72515950000000018
3410612750,遵义特产,107.24775859999999739,27.80253659999999982
5534411931,柏杨岗,106.59300000000000352,28.17079999999999984
3410651135,红树林休闲山庄,106.88171269999999424,27.66912789999999944
5534251044,花秋镇,106.59221130000000244,28.11602350000000072
3410651136,众人熙熙,106.88190779999999336,27.6692791999999983
5534411932,斑鸠窝,106.51699999999999591,28.08670000000000044
3410651137,风盛休闲山庄,106.88334700000000055,27.66981210000000146
5534411933,蔡家沟,106.742999999999995,28.15790000000000148
3410651138,外婆家鼎罐,106.88449339999999665,27.67011450000000039
5534411934,曹家坳,106.65800000000000125,28.04469999999999885
3410651139,遵义市社会福利院,106.88132240000000195,27.66930079999999847
5534411935,Chashui,106.57138899999999637,28.05722199999999944
5534023426,官店镇,106.61018249999999341,28.29742540000000162
5533888769,桃林镇,106.55994440000000623,28.2041485999999999
3410332341,四角井,106.7693854999999985,27.59968160000000026
3410330726,增家坪,106.79810890000000256,27.7081559999999989
5534023430,上坝,106.53600000000000136,28.22200000000000131
5534023429,丘家湾,106.51500000000000057,28.19030000000000058
5534023428,梨树湾,106.53357440000000622,28.19192070000000072
5534023427,胡家坪,106.57481009999999344,28.22370400000000146
5534023435,旋汤窝,106.58499999999999375,28.19209999999999994
5534023433,天堂坝,106.59157439999999895,28.24092509999999834
5534023432,天水池,106.54600000000000648,28.23629999999999995
5534023431,上窝,106.49695230000000379,28.1764107000000017
3410450737,陈家塘,107.08563100000000645,27.72015019999999907
3410450674,两河湾,107.00677079999999819,27.6767360999999994
5534023434,小垭口,106.60099999999999909,28.20660000000000167
3410450681,遵义市第十五中学分校,107.01951660000000288,27.71348079999999925
5532537415,瓦房沟,106.40099999999999625,28.08010000000000161
5532537413,木林岩,106.37900000000000489,28.09120000000000061
5532537416,洗马塘,106.31399999999999295,28.07229999999999848
5532537414,彭家营,106.32200000000000273,28.10610000000000142
5532584804,高家,106.37300000000000466,28.12839999999999918
3386302881,黄村沟,106.70677039999999636,27.6628785999999991
5532537417,银村,106.30200000000000671,28.09019999999999939
3375054116,遵义市忠庄派出所,106.88379729999999768,27.67597140000000167
5532584806,观摩,106.43503929999999968,28.15399269999999987
3387841147,蒲场,107.07921810000000562,27.89052720000000107
5532584803,仓上村,106.43500000000000227,28.073599999999999
3387841309,李子垭收费站,106.95394039999999336,27.78597279999999969
5532584810,Tuanjie,106.40222199999999475,28.14805600000000041
5532584809,狮子坪,106.32399999999999807,28.1208999999999989
5532584808,石滚坝,106.41500000000000625,28.12000000000000099
5532584807,回家槽,106.42300000000000182,28.09669999999999845
5532537408,大寨,106.31300000000000239,28.05819999999999936
3374790813,交通银行解放路支行,106.91488970000000336,27.69198280000000167
3374790812,遵义市老城派出所,106.91488970000000336,27.69209079999999901
3374790811,遵义市公安局红花岗区分局,106.91323909999999842,27.69242909999999824
5532537410,Liangcha,106.36055600000000254,28.05444400000000016
3374790814,KFC,106.91431240000000003,27.69214840000000066
5532537407,卞村,106.38400000000000034,28.10620000000000118
3374790815,贵州遵义百盛,106.91410100000000227,27.69198280000000167
5532537412,卢大坪,106.34600000000000364,28.05379999999999896
3374790816,聚祥富大酒楼,106.91391400000000544,27.69160120000000092
5532537409,风洞沟,106.34799999999999898,28.09410000000000096
3374790817,Walmart,Supercenter,106.91400339999999858,27.69066520000000153
3374791346,海湾购物中心,106.92170360000000073,27.67699259999999839
3374790857,捞沙巷,106.91736720000000105,27.69022569999999916
5532537411,两岔河,106.36700000000000443,28.05440000000000111
3374791336,KFC,106.91580849999999714,27.67720680000000044
3398190559,中国共产党,遵义市红花岗区,南关镇委员会,106.90620669999999848,27.66091039999999879
5533273335,曹村,106.41599999999999682,28.24780000000000157
3398190556,遵义市红花岗区南关镇计划生育服务站,106.90644949999999369,27.66011620000000093
5532716549,容光镇,106.50133769999999345,28.16583920000000063
3398190561,中国共产党,遵义市红花岗区,南关镇工会工作委员会,106.90636399999999639,27.66081069999999897
5533273337,风岩,106.41400000000000148,28.22769999999999868
3398190558,遵义市红花岗区国土资源局南关所,106.90656160000000341,27.6606291000000013
5532716551,Tiannan,106.38194400000000428,28.19750000000000156
3398190618,南关镇派出所陈家湾警务室,106.90825040000000001,27.66406770000000037
5533273340,联心,106.4596235000000064,28.17313019999999923
3398190560,中国共产党,遵义市红花岗区,南关镇纪律检查委员会,106.90628259999999727,27.66087029999999913
5533273336,二里镇,106.465259599999996,28.20015349999999899
3398190654,南关镇派出所南岭村警务室,106.90380519999999365,27.66187030000000036
5533273342,双岗,106.47499999999999432,28.2436000000000007
3398190617,陈家湾,106.90903249999999503,27.66279809999999983
5533273339,老鹿溪,106.43510510000000124,28.1790206000000012
5532584815,院子,106.33799999999999386,28.14829999999999899
5532584813,五老滩,106.37199999999999989,28.15759999999999863
3387930721,遵义南/湄潭/遵义新舟机场/G210,106.88075949999999636,27.63337459999999979
5532584811,团山,106.43099999999999739,28.1097999999999999
3397970633,遵义市玖玖食品生猪定点屠宰场,106.92374920000000316,27.66671189999999925
5532584814,杨路窝,106.39199999999999591,28.14099999999999824
3397935383,中国石化加油站,106.93219659999999749,27.67059760000000068
5532584812,温泉,106.44199999999999307,28.12300000000000111
3398190552,集顺达交通运输集团车辆保养场,106.90557160000000181,27.65985979999999955
5532716548,楠木台,106.39499999999999602,28.19490000000000052
3397970613,机动车登记服务站,尾气检测站,106.92310510000000079,27.66925080000000037
3397970612,马兰坝机动车安全检测站,106.92302720000000704,27.66907219999999867
3398190557,遵义市红花岗区南关镇派出所,106.90547820000000456,27.66073670000000106
5532716550,沙坝,106.36899999999999977,28.20899999999999963
3398189483,中国石化,Sinopec,106.90514799999999696,27.65899669999999944
5532716547,高粱湾,106.38700000000000045,28.17510000000000048
3373161612,中国移动镇隆营业厅,106.92733090000000118,27.64137059999999835
7711022841,佛光岩瀑布,105.97274240000000134,28.3998096000000011
3373161613,绿友药房,106.92706250000000523,27.64143550000000005
7711013167,水帘洞瀑布,105.64608069999999884,28.46316240000000164
3373161614,快乐超市,106.92751789999999801,27.6419037000000003
7711220917,赤水大瀑布,105.74086900000000355,28.35969130000000149
3373161615,林湾村,106.93328270000000657,27.64106089999999938
7711022616,白龙潭瀑布,105.6360339999999951,28.44253929999999997
3373161665,志强超市,106.92748530000000073,27.64502249999999961
7711221165,燕子岩瀑布,105.73297709999999938,28.42719410000000124
3373161639,锰矿医院,Mengkuang,Hospital,106.95253680000000429,27.64533940000000101
7711215177,美人梳瀑布,105.74018540000000144,28.36864690000000166
3373161669,工商银行,106.92598110000000133,27.65204489999999993
3373161640,镇隆,106.92289949999999976,27.63774030000000081
3373161667,遵义市舟水小学,106.9291927999999956,27.64754339999999999
3373161616,水淹塘,106.93530730000000517,27.64217740000000134
3373161283,遵义铁合金集团,106.92718449999999564,27.65239779999999925
3373071899,土寨寺,106.87635509999999783,27.56338260000000062
3373071830,G210/播州区/南白,106.83960650000000214,27.54279060000000001
3373071825,G210/播州区/南白,106.83861779999999442,27.5404757999999994
3373161607,好运来超市,106.92503790000000663,27.64120499999999936
3373161281,舟水桥,106.92607649999999353,27.65213359999999909
3373161587,钛厂家属区,106.92599739999999997,27.64144269999999892
3373071900,土寨坝,106.87523930000000405,27.56456190000000106
3373161608,中国邮政,镇隆社区邮政服务站,106.92633080000000234,27.64158670000000129
3373161601,遵义市第十八中学,106.9235987999999935,27.6419181000000016
7711013166,飞蛙崖瀑布,105.64207799999999793,28.44982080000000124
3373161515,运输科,106.92718010000000106,27.64456350000000029
3373161610,镇隆小学,106.92564779999999303,27.63944740000000166
7711022588,月亮潭瀑布,105.64640880000000323,28.45851899999999901
3373161611,中国电信镇隆营业厅,106.92744469999999524,27.6409817000000011
3373161609,中国邮政储蓄银行,106.92480980000000557,27.6414219999999986
3373409210,诚信鞋服广场,106.76558640000000366,27.41749539999999996
3373409201,农业银行三合营业所,106.76636139999999386,27.41941290000000109
3373409204,三力石化加油站,106.76452700000000107,27.42132480000000072
3373265988,中国石化加油站,106.86502900000000693,27.53589360000000141
5506455635,燎原镇,106.79354569999999569,28.10665679999999966
3373409206,中国联通,三合镇营业厅,106.76570689999999786,27.41870820000000109
3373638735,赤水/赤水风景区,105.72466509999999573,28.58657930000000036
3373409203,三三餐馆,106.76431270000000495,27.41876859999999994
5531675037,庆丰,106.33890610000000265,28.18121590000000154
3374635979,红军街,Hongjunjie,106.91667850000000328,27.69567610000000002
5531675036,二郎镇,106.34835640000000012,28.1612524999999998
3373409211,农村信用合作社三合分社,106.76547309999999413,27.41683559999999886
3374790810,汇美城,106.91511739999999975,27.69123400000000146
3374790809,遵义老城新街,106.91410100000000227,27.69039880000000053
